Unnamed: 0,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4432,7.905,Low Fat,0.064011067,Hard Drinks,230.2694,OUT013,1987,High,Tier 3,Supermarket Type1,4567.388
3644,18.0,Low Fat,0.01548171,Health and Hygiene,159.3604,OUT045,2002,Medium,Tier 2,Supermarket Type1,2059.9852
4143,16.25,Regular,0.049051717,Fruits and Vegetables,152.4682,OUT049,1999,Medium,Tier 1,Supermarket Type1,2439.4912
2878,8.26,Regular,0.032625074,Soft Drinks,124.673,OUT017,2007,Medium,Tier 2,Supermarket Type1,1847.595
4202,12.15,Low Fat,0.037864854,Meat,63.0826,OUT013,1987,High,Tier 3,Supermarket Type1,322.913
6493,5.785,Regular,0.038749536,Fruits and Vegetables,262.0252,OUT035,2004,Small,Tier 2,Supermarket Type1,4459.5284
5175,20.0,Low Fat,0.034340926,Baking Goods,45.4086,OUT013,1987,High,Tier 3,Supermarket Type1,981.3892
2286,7.05,Regular,0.055644887,Breads,224.9088,OUT049,1999,Medium,Tier 1,Supermarket Type1,2684.5056
2261,15.6,Low Fat,0.143396175,Breakfast,128.0994,OUT045,2002,Medium,Tier 2,Supermarket Type1,2184.4898
5240,20.5,Low Fat,0.032762495,Household,40.0822,OUT035,2004,Small,Tier 2,Supermarket Type1,1257.0304
7841,18.85,Low Fat,0.0,Hard Drinks,162.0578,OUT035,2004,Small,Tier 2,Supermarket Type1,3209.156
2296,20.5,Low Fat,0.144094079,Household,34.819,OUT017,2007,Medium,Tier 2,Supermarket Type1,1061.951
6937,7.1,Low Fat,0.110633958,Fruits and Vegetables,173.808,OUT017,2007,Medium,Tier 2,Supermarket Type1,1211.756
7240,7.5,Low Fat,0.0,Household,59.2588,OUT049,1999,Medium,Tier 1,Supermarket Type1,916.1408
5932,7.725,Low Fat,0.047782959,Canned,249.1092,OUT046,1997,Small,Tier 1,Supermarket Type1,2490.092
1753,12.35,Regular,0.18614827,Baking Goods,78.2328,OUT049,1999,Medium,Tier 1,Supermarket Type1,1158.492
5197,19.1,Low Fat,0.177545624,Household,172.4422,OUT049,1999,Medium,Tier 1,Supermarket Type1,3621.2862
1968,12.15,Low Fat,0.008604657,Household,123.1756,OUT027,1985,Medium,Tier 3,Supermarket Type3,1211.756
8035,13.5,Regular,0.160044589,Fruits and Vegetables,145.4102,OUT045,2002,Medium,Tier 2,Supermarket Type1,3499.4448
3117,14.8,Regular,0.043856919,Breads,109.057,OUT013,1987,High,Tier 3,Supermarket Type1,2746.425
2393,15.7,Low Fat,0.030697825,Hard Drinks,42.877,OUT035,2004,Small,Tier 2,Supermarket Type1,1168.479
523,8.3,Low Fat,0.03532494,Fruits and Vegetables,38.9506,OUT013,1987,High,Tier 3,Supermarket Type1,721.0614
6376,19.35,Low Fat,0.016611475,Frozen Foods,122.0098,OUT046,1997,Small,Tier 1,Supermarket Type1,2651.2156
6788,16.0,Low Fat,0.040911824,Snack Foods,141.2496,OUT013,1987,High,Tier 3,Supermarket Type1,3387.5904
6981,13.1,Low Fat,0.075563757,Dairy,168.1158,OUT035,2004,Small,Tier 2,Supermarket Type1,2005.3896
5524,12.15,Low Fat,0.136119549,Fruits and Vegetables,94.1094,OUT019,1985,Small,Tier 1,Grocery Store,190.4188
6677,18.0,Low Fat,0.03901099,Snack Foods,147.7418,OUT046,1997,Small,Tier 1,Supermarket Type1,4119.9704
3900,14.85,Regular,0.035400659,Fruits and Vegetables,161.9578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1444.1202
8203,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,OUT035,2004,Small,Tier 2,Supermarket Type1,3209.156
4699,20.1,Regular,0.022552083,Fruits and Vegetables,226.6036,OUT017,2007,Medium,Tier 2,Supermarket Type1,6831.108
5585,8.945,Regular,0.088002959,Dairy,261.391,OUT018,2009,Medium,Tier 3,Supermarket Type2,1840.937
7774,6.525,Low Fat,0.090806457,Household,86.4882,OUT017,2007,Medium,Tier 2,Supermarket Type1,1631.8758
7570,16.5,Low Fat,0.012657494,Health and Hygiene,36.3506,OUT049,1999,Medium,Tier 1,Supermarket Type1,872.8638
3122,6.615,Low Fat,0.093574769,Dairy,199.4426,OUT045,2002,Medium,Tier 2,Supermarket Type1,3361.6242
6777,20.2,Regular,0.117839328,Baking Goods,195.211,OUT018,2009,Medium,Tier 3,Supermarket Type2,2356.932
4156,9.5,Regular,0.048761223,Starchy Foods,186.5898,OUT049,1999,Medium,Tier 1,Supermarket Type1,5238.5144
1969,14.65,Low Fat,0.083528446,Household,162.4552,OUT045,2002,Medium,Tier 2,Supermarket Type1,2274.3728
671,6.175,Regular,0.179806961,Meat,95.2752,OUT018,2009,Medium,Tier 3,Supermarket Type2,1534.0032
4188,16.2,Regular,0.128397995,Frozen Foods,178.337,OUT035,2004,Small,Tier 2,Supermarket Type1,1411.496
666,13.8,Regular,0.064153845,Fruits and Vegetables,76.9012,OUT013,1987,High,Tier 3,Supermarket Type1,607.2096
7733,8.01,Low Fat,0.070533748,Hard Drinks,34.2532,OUT018,2009,Medium,Tier 3,Supermarket Type2,467.3916
1887,12.15,Regular,0.055213281,Baking Goods,172.4764,OUT019,1985,Small,Tier 1,Grocery Store,687.1056
3266,17.85,Low Fat,0.011233126,Snack Foods,211.556,OUT035,2004,Small,Tier 2,Supermarket Type1,5752.512
280,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,OUT018,2009,Medium,Tier 3,Supermarket Type2,736.3748
1719,15.6,Low Fat,0.037680711,Snack Foods,123.7704,OUT035,2004,Small,Tier 2,Supermarket Type1,3129.26
2947,9.395,Regular,0.100966837,Baking Goods,86.8856,OUT017,2007,Medium,Tier 2,Supermarket Type1,2548.6824
4455,10.0,Regular,0.037757166,Snack Foods,126.7994,OUT035,2004,Small,Tier 2,Supermarket Type1,1284.994
899,7.475,Low Fat,0.013120028,Household,217.6192,OUT046,1997,Small,Tier 1,Supermarket Type1,1725.7536
6031,14.6,Low Fat,0.059732844,Others,241.2538,OUT018,2009,Medium,Tier 3,Supermarket Type2,5287.7836
3445,12.3,Low Fat,0.076987408,Household,247.946,OUT017,2007,Medium,Tier 2,Supermarket Type1,3202.498
6090,12.15,Low Fat,0.032470108,Frozen Foods,148.9392,OUT027,1985,Medium,Tier 3,Supermarket Type3,3728.48
7715,12.15,Low Fat,0.130321652,Dairy,88.7172,OUT027,1985,Medium,Tier 3,Supermarket Type3,3301.0364
6991,20.1,Low Fat,0.034848629,Household,118.6782,OUT017,2007,Medium,Tier 2,Supermarket Type1,2502.7422
7350,12.85,Low Fat,0.108102606,Fruits and Vegetables,233.3642,OUT013,1987,High,Tier 3,Supermarket Type1,3950.1914
760,17.7,Low Fat,0.1164455,Snack Foods,182.8266,OUT013,1987,High,Tier 3,Supermarket Type1,5163.9448
6254,15.7,Regular,0.027673055,Canned,169.279,OUT045,2002,Medium,Tier 2,Supermarket Type1,3735.138
1906,12.15,Regular,0.128876537,Snack Foods,139.1838,OUT027,1985,Medium,Tier 3,Supermarket Type3,4916.933
4042,16.6,Low Fat,0.103146658,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854
3823,14.5,Low Fat,0.0,Canned,154.4682,OUT013,1987,High,Tier 3,Supermarket Type1,1524.682
4138,8.71,Low Fat,0.139202085,Canned,46.1376,OUT035,2004,Small,Tier 2,Supermarket Type1,383.5008
3818,17.2,Regular,0.0120098,Canned,163.1184,OUT035,2004,Small,Tier 2,Supermarket Type1,2807.0128
6269,12.15,Low Fat,0.175362333,Baking Goods,158.9604,OUT027,1985,Medium,Tier 3,Supermarket Type3,4436.8912
4300,7.145,Low Fat,0.017887474,Frozen Foods,160.6578,OUT017,2007,Medium,Tier 2,Supermarket Type1,1765.0358
5569,6.57,Low Fat,0.066069578,Hard Drinks,261.0278,OUT046,1997,Small,Tier 1,Supermarket Type1,4165.2448
6196,7.895,Regular,0.061270647,Breakfast,56.7588,OUT049,1999,Medium,Tier 1,Supermarket Type1,343.5528
2593,17.1,Low Fat,0.067290244,Household,114.586,OUT045,2002,Medium,Tier 2,Supermarket Type1,1584.604
4164,5.88,Low Fat,0.024926013,Household,149.9392,OUT049,1999,Medium,Tier 1,Supermarket Type1,1491.392
3031,6.235,Low Fat,0.118915034,Household,264.791,OUT045,2002,Medium,Tier 2,Supermarket Type1,2103.928
5971,8.935,Low Fat,0.04026424,Frozen Foods,52.6298,OUT045,2002,Medium,Tier 2,Supermarket Type1,808.947
3579,18.2,Low Fat,0.163096139,Health and Hygiene,43.0086,OUT046,1997,Small,Tier 1,Supermarket Type1,758.3462
2832,12.15,Low Fat,0.0,Frozen Foods,98.241,OUT019,1985,Small,Tier 1,Grocery Store,289.623
5449,7.855,Regular,0.161516894,Baking Goods,37.0848,OUT035,2004,Small,Tier 2,Supermarket Type1,447.4176
3472,7.72,Regular,0.088543868,Fruits and Vegetables,117.5466,OUT045,2002,Medium,Tier 2,Supermarket Type1,824.9262
6327,18.0,Low Fat,0.079299474,Household,170.5422,OUT010,1998,Medium,Tier 3,Grocery Store,344.8844
137,6.92,Low Fat,0.038532062,Dairy,60.5852,OUT045,2002,Medium,Tier 2,Supermarket Type1,1314.2892
7043,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,OUT035,2004,Small,Tier 2,Supermarket Type1,992.7078
4892,5.675,Regular,0.023496967,Snack Foods,156.1288,OUT046,1997,Small,Tier 1,Supermarket Type1,2828.3184
2180,8.89,Low Fat,0.005474515,Frozen Foods,99.7016,OUT046,1997,Small,Tier 1,Supermarket Type1,1922.8304
2128,5.655,Low Fat,0.085258864,Fruits and Vegetables,165.85,OUT035,2004,Small,Tier 2,Supermarket Type1,1830.95
3177,6.615,Regular,0.091954465,Canned,250.6408,OUT035,2004,Small,Tier 2,Supermarket Type1,4756.4752
4854,8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,OUT046,1997,Small,Tier 1,Supermarket Type1,4380.2982
4637,12.15,Regular,0.0,Canned,92.312,OUT019,1985,Small,Tier 1,Grocery Store,372.848
5115,14.7,Low Fat,0.072284689,Fruits and Vegetables,49.8034,OUT035,2004,Small,Tier 2,Supermarket Type1,631.8442
7676,7.31,Low Fat,0.026788937,Snack Foods,110.357,OUT046,1997,Small,Tier 1,Supermarket Type1,3185.853
7127,20.5,Low Fat,0.119547387,Baking Goods,108.9596,OUT049,1999,Medium,Tier 1,Supermarket Type1,539.298
7648,5.8,Low Fat,0.131221393,Dairy,87.8172,OUT045,2002,Medium,Tier 2,Supermarket Type1,1070.6064
4261,12.3,Low Fat,0.009425158,Baking Goods,74.838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1537.998
4344,12.35,Regular,0.038500421,Fruits and Vegetables,110.757,OUT046,1997,Small,Tier 1,Supermarket Type1,1208.427
1331,19.6,Low Fat,0.094694278,Household,254.9698,OUT017,2007,Medium,Tier 2,Supermarket Type1,2536.698
2017,9.5,Low Fat,0.142425145,Hard Drinks,189.9872,OUT010,1998,Medium,Tier 3,Grocery Store,756.3488
4542,7.535,Low Fat,0.081914677,Soft Drinks,120.344,OUT049,1999,Medium,Tier 1,Supermarket Type1,3835.008
2482,16.0,Low Fat,0.089971292,Dairy,143.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,1701.7848
7002,12.15,Low Fat,0.176834351,Household,172.1422,OUT027,1985,Medium,Tier 3,Supermarket Type3,5000.8238
1358,9.5,Low Fat,0.074496043,Snack Foods,251.9724,OUT045,2002,Medium,Tier 2,Supermarket Type1,2516.724
6941,6.615,Regular,0.091895319,Canned,248.6408,OUT013,1987,High,Tier 3,Supermarket Type1,3504.7712
6241,12.15,Regular,0.06173052,Fruits and Vegetables,159.1578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578
1329,12.15,Low Fat,0.019386057,Health and Hygiene,194.5794,OUT027,1985,Medium,Tier 3,Supermarket Type3,3511.4292
8510,13.8,Regular,0.056861638,Snack Foods,231.5984,OUT035,2004,Small,Tier 2,Supermarket Type1,7182.6504
6881,8.89,Low Fat,0.00547348,Frozen Foods,100.5016,OUT035,2004,Small,Tier 2,Supermarket Type1,1315.6208
8455,18.0,Low Fat,0.073606829,Canned,156.6972,OUT017,2007,Medium,Tier 2,Supermarket Type1,4206.5244
7589,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1960.1152
2150,19.35,Low Fat,0.016637301,Frozen Foods,120.9098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1687.1372
4530,16.85,Regular,0.267565911,Frozen Foods,194.1478,OUT010,1998,Medium,Tier 3,Grocery Store,1162.4868
2122,11.6,Regular,0.241055611,Dairy,238.5222,OUT010,1998,Medium,Tier 3,Grocery Store,717.0666
4673,7.405,Low Fat,0.015358176,Canned,92.4146,OUT017,2007,Medium,Tier 2,Supermarket Type1,1459.4336
3981,15.85,Low Fat,0.107597879,Soft Drinks,58.7904,OUT046,1997,Small,Tier 1,Supermarket Type1,585.904
6996,7.075,Low Fat,0.097660814,Dairy,141.8128,OUT010,1998,Medium,Tier 3,Grocery Store,143.8128
1252,12.15,Low Fat,0.164966345,Soft Drinks,189.4872,OUT019,1985,Small,Tier 1,Grocery Store,189.0872
3278,10.6,Low Fat,0.056785183,Dairy,231.9642,OUT035,2004,Small,Tier 2,Supermarket Type1,2091.2778
7062,17.85,Low Fat,0.03781972,Soft Drinks,191.6188,OUT035,2004,Small,Tier 2,Supermarket Type1,2475.4444
3374,16.2,Low Fat,0.01940856,Soft Drinks,156.7972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3739.1328
2814,6.825,Regular,0.046625941,Canned,154.9998,OUT035,2004,Small,Tier 2,Supermarket Type1,3075.996
4719,20.75,Low Fat,0.024144862,Fruits and Vegetables,123.373,OUT035,2004,Small,Tier 2,Supermarket Type1,2093.941
6544,16.5,Low Fat,0.035626319,Health and Hygiene,93.112,OUT013,1987,High,Tier 3,Supermarket Type1,932.12
1848,20.75,Low Fat,0.089186387,Breakfast,193.3478,OUT013,1987,High,Tier 3,Supermarket Type1,6006.1818
4858,7.63,Low Fat,0.061159246,Soft Drinks,92.5436,OUT049,1999,Medium,Tier 1,Supermarket Type1,1607.2412
3037,16.2,Low Fat,0.033373748,Soft Drinks,74.0696,OUT035,2004,Small,Tier 2,Supermarket Type1,894.8352
388,12.15,Regular,0.0,Snack Foods,52.6666,OUT027,1985,Medium,Tier 3,Supermarket Type3,717.7324
235,12.15,Low Fat,0.04357366,Hard Drinks,192.8846,OUT027,1985,Medium,Tier 3,Supermarket Type3,2293.0152
1077,15.85,Low Fat,0.069087481,Breads,218.7166,OUT035,2004,Small,Tier 2,Supermarket Type1,1088.583
1984,10.195,Regular,0.017730951,Starchy Foods,239.8538,OUT017,2007,Medium,Tier 2,Supermarket Type1,4086.0146
4363,18.25,Low Fat,0.076125668,Snack Foods,214.0218,OUT045,2002,Medium,Tier 2,Supermarket Type1,2564.6616
7473,9.6,Low Fat,0.09627919,Soft Drinks,167.3158,OUT035,2004,Small,Tier 2,Supermarket Type1,1838.2738
3962,8.27,Regular,0.127821472,Soft Drinks,185.9924,OUT013,1987,High,Tier 3,Supermarket Type1,555.2772
770,12.15,Low Fat,0.063750302,Canned,153.4682,OUT027,1985,Medium,Tier 3,Supermarket Type3,2287.023
2165,20.25,Low Fat,0.036474041,Dairy,218.3482,OUT018,2009,Medium,Tier 3,Supermarket Type2,2409.5302
4533,21.2,Low Fat,0.071076055,Snack Foods,174.837,OUT017,2007,Medium,Tier 2,Supermarket Type1,5469.547
673,19.7,Low Fat,0.053523765,Fruits and Vegetables,55.393,OUT017,2007,Medium,Tier 2,Supermarket Type1,1471.418
249,17.5,Low Fat,0.027022883,Frozen Foods,262.491,OUT017,2007,Medium,Tier 2,Supermarket Type1,5259.82
6297,12.1,Low Fat,0.020551458,Snack Foods,146.6734,OUT013,1987,High,Tier 3,Supermarket Type1,2227.101
1574,20.2,Low Fat,0.066200667,Household,61.451,OUT018,2009,Medium,Tier 3,Supermarket Type2,126.502
7239,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,OUT046,1997,Small,Tier 1,Supermarket Type1,2416.1882
6238,12.15,Low Fat,0.168780127,Soft Drinks,197.8768,OUT019,1985,Small,Tier 1,Grocery Store,197.0768
3419,9.5,Regular,0.0,Snack Foods,182.3608,OUT010,1998,Medium,Tier 3,Grocery Store,1102.5648
2081,20.2,Regular,0.196438668,Baking Goods,194.611,OUT010,1998,Medium,Tier 3,Grocery Store,392.822
1823,17.35,Low Fat,0.168329848,Household,176.7712,OUT017,2007,Medium,Tier 2,Supermarket Type1,2812.3392
8150,15.0,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.752
4976,14.8,Low Fat,0.081168135,Meat,190.5846,OUT049,1999,Medium,Tier 1,Supermarket Type1,3630.6074
4544,14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,OUT045,2002,Medium,Tier 2,Supermarket Type1,194.4136
5565,15.0,Regular,0.078172471,Meat,238.8248,OUT045,2002,Medium,Tier 2,Supermarket Type1,3555.372
716,17.35,Regular,0.146895866,Seafood,149.605,OUT018,2009,Medium,Tier 3,Supermarket Type2,3745.125
7859,20.7,Low Fat,0.065689432,Household,149.7366,OUT010,1998,Medium,Tier 3,Grocery Store,151.1366
8210,8.42,Regular,0.030968306,Canned,227.8352,OUT018,2009,Medium,Tier 3,Supermarket Type2,3435.528
2048,10.5,Low Fat,0.041387618,Fruits and Vegetables,40.1164,OUT035,2004,Small,Tier 2,Supermarket Type1,849.5608
5997,10.695,Low Fat,0.057909547,Fruits and Vegetables,60.4536,OUT045,2002,Medium,Tier 2,Supermarket Type1,183.7608
6600,7.67,Low Fat,0.185130961,Household,32.9216,OUT049,1999,Medium,Tier 1,Supermarket Type1,588.5672
7245,8.63,Regular,0.047329385,Canned,174.1422,OUT010,1998,Medium,Tier 3,Grocery Store,517.3266
7252,12.15,Regular,0.103517853,Baking Goods,164.95,OUT027,1985,Medium,Tier 3,Supermarket Type3,4161.25
5264,7.09,Low Fat,0.00720931,Baking Goods,48.1034,OUT013,1987,High,Tier 3,Supermarket Type1,1069.2748
4178,15.85,Low Fat,0.069240685,Breads,217.5166,OUT045,2002,Medium,Tier 2,Supermarket Type1,653.1498
7625,7.71,Regular,0.047588696,Dairy,122.4756,OUT046,1997,Small,Tier 1,Supermarket Type1,605.878
4809,9.0,Low Fat,0.081943273,Frozen Foods,214.5534,OUT013,1987,High,Tier 3,Supermarket Type1,3440.8544
2724,9.395,Regular,0.109096371,Soft Drinks,44.6112,OUT046,1997,Small,Tier 1,Supermarket Type1,511.3344
7960,21.1,Regular,0.161504957,Fruits and Vegetables,65.0168,OUT046,1997,Small,Tier 1,Supermarket Type1,639.168
7140,16.0,Regular,0.116063284,Fruits and Vegetables,59.1246,OUT018,2009,Medium,Tier 3,Supermarket Type2,753.0198
7190,14.5,Regular,0.128520186,Baking Goods,101.4332,OUT045,2002,Medium,Tier 2,Supermarket Type1,1948.1308
1460,19.75,Low Fat,0.033883448,Snack Foods,213.2902,OUT035,2004,Small,Tier 2,Supermarket Type1,4247.804
6914,9.21,Low Fat,0.008782561,Fruits and Vegetables,119.8414,OUT045,2002,Medium,Tier 2,Supermarket Type1,1340.2554
5989,5.82,Low Fat,0.080804019,Household,171.479,OUT045,2002,Medium,Tier 2,Supermarket Type1,4074.696
1668,6.59,Low Fat,0.106027474,Fruits and Vegetables,83.9908,OUT018,2009,Medium,Tier 3,Supermarket Type2,1426.1436
2756,7.75,Regular,0.082861686,Frozen Foods,32.6558,OUT013,1987,High,Tier 3,Supermarket Type1,679.116
2000,8.645,Low Fat,0.021581922,Canned,53.3982,OUT035,2004,Small,Tier 2,Supermarket Type1,1209.7586
4571,9.195,Low Fat,0.101500374,Baking Goods,45.2744,OUT045,2002,Medium,Tier 2,Supermarket Type1,679.116
4613,9.195,Regular,0.117484834,Snack Foods,158.5578,OUT046,1997,Small,Tier 1,Supermarket Type1,2406.867
8188,8.655,Regular,0.08819473,Snack Foods,119.6756,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.512
404,12.15,Regular,0.035334201,Snack Foods,115.3518,OUT027,1985,Medium,Tier 3,Supermarket Type3,2277.036
384,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136
7910,8.27,Regular,0.089554186,Snack Foods,150.8708,OUT046,1997,Small,Tier 1,Supermarket Type1,2407.5328
7967,5.845,Regular,0.104998144,Frozen Foods,213.2218,OUT035,2004,Small,Tier 2,Supermarket Type1,7266.5412
2152,15.25,Low Fat,0.061308889,Household,128.8968,OUT045,2002,Medium,Tier 2,Supermarket Type1,2348.9424
1633,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,1987,High,Tier 3,Supermarket Type1,3861.64
8072,11.6,Regular,0.156802171,Breakfast,168.0474,OUT035,2004,Small,Tier 2,Supermarket Type1,4379.6324
5580,19.6,Regular,0.127929521,Snack Foods,167.4816,OUT013,1987,High,Tier 3,Supermarket Type1,3691.1952
4784,20.2,Low Fat,0.064351908,Snack Foods,259.4646,OUT035,2004,Small,Tier 2,Supermarket Type1,2061.3168
7925,6.42,Low Fat,0.053426165,Dairy,178.7002,OUT013,1987,High,Tier 3,Supermarket Type1,4477.505
6970,16.2,Low Fat,0.03338006,Soft Drinks,74.0696,OUT046,1997,Small,Tier 1,Supermarket Type1,1416.8224
3925,18.2,Low Fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178
5336,14.75,Low Fat,0.033076388,Health and Hygiene,237.2906,OUT017,2007,Medium,Tier 2,Supermarket Type1,3089.9778
4158,17.6,Low Fat,0.056281276,Frozen Foods,40.3454,OUT035,2004,Small,Tier 2,Supermarket Type1,796.9626
7449,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,4231.8248
4948,16.7,Low Fat,0.026771204,Household,246.3776,OUT017,2007,Medium,Tier 2,Supermarket Type1,1981.4208
5898,17.6,Regular,0.016092971,Breads,45.8402,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.5648
7986,12.35,Low Fat,0.100164204,Fruits and Vegetables,113.6518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1593.9252
5358,16.35,Regular,0.062359467,Fruits and Vegetables,224.0062,OUT013,1987,High,Tier 3,Supermarket Type1,4288.4178
223,7.5,Low Fat,0.051038045,Canned,121.7072,OUT017,2007,Medium,Tier 2,Supermarket Type1,3552.7088
2193,20.7,Low Fat,0.042923652,Dairy,178.3028,OUT045,2002,Medium,Tier 2,Supermarket Type1,1062.6168
3136,6.985,Regular,0.137366883,Meat,184.9608,OUT046,1997,Small,Tier 1,Supermarket Type1,3858.9768
4469,7.72,Regular,0.074669288,Breads,76.3986,OUT013,1987,High,Tier 3,Supermarket Type1,1402.1748
1824,14.1,Low Fat,0.111936685,Snack Foods,198.8084,OUT010,1998,Medium,Tier 3,Grocery Store,992.042
8091,12.1,Low Fat,0.148986013,Fruits and Vegetables,106.528,OUT018,2009,Medium,Tier 3,Supermarket Type2,1171.808
7286,6.13,Low Fat,0.0,Dairy,60.1536,OUT013,1987,High,Tier 3,Supermarket Type1,1102.5648
5124,12.15,Low Fat,0.076483451,Fruits and Vegetables,43.4086,OUT027,1985,Medium,Tier 3,Supermarket Type3,847.5634
4972,18.0,Low Fat,0.124959013,Frozen Foods,116.5124,OUT018,2009,Medium,Tier 3,Supermarket Type2,355.5372
7418,7.42,Regular,0.021573645,Seafood,184.6582,OUT046,1997,Small,Tier 1,Supermarket Type1,5015.4714
7409,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,OUT045,2002,Medium,Tier 2,Supermarket Type1,2828.3184
797,6.13,Low Fat,0.102607233,Fruits and Vegetables,54.0298,OUT018,2009,Medium,Tier 3,Supermarket Type2,808.947
2871,18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,OUT013,1987,High,Tier 3,Supermarket Type1,589.233
9,19.2,Regular,0.09444959,Frozen Foods,187.8214,OUT017,2007,Medium,Tier 2,Supermarket Type1,4710.535
6593,20.85,Low Fat,0.039555016,Meat,116.8808,OUT035,2004,Small,Tier 2,Supermarket Type1,820.2656
1944,8.96,Regular,0.069078149,Fruits and Vegetables,197.7768,OUT045,2002,Medium,Tier 2,Supermarket Type1,3153.2288
1838,19.6,Low Fat,0.039569689,Snack Foods,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,2631.2416
4804,10.8,Low Fat,0.098814721,Meat,100.5042,OUT018,2009,Medium,Tier 3,Supermarket Type2,1884.8798
255,12.15,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,1985,Small,Tier 1,Grocery Store,41.2796
7026,12.15,Low Fat,0.0,Others,254.904,OUT046,1997,Small,Tier 1,Supermarket Type1,4048.064
5713,12.15,Low Fat,0.048830264,Snack Foods,113.1176,OUT027,1985,Medium,Tier 3,Supermarket Type3,2404.8696
4485,11.8,Low Fat,0.022843501,Health and Hygiene,177.8686,OUT046,1997,Small,Tier 1,Supermarket Type1,4621.9836
7934,16.7,Low Fat,0.070588621,Fruits and Vegetables,107.9912,OUT017,2007,Medium,Tier 2,Supermarket Type1,1419.4856
7714,20.7,Low Fat,0.021552357,Baking Goods,157.0288,OUT017,2007,Medium,Tier 2,Supermarket Type1,2985.4472
1581,6.655,Low Fat,0.016958832,Fruits and Vegetables,210.0586,OUT046,1997,Small,Tier 1,Supermarket Type1,4221.172
2956,12.1,Low Fat,0.030297819,Canned,74.767,OUT017,2007,Medium,Tier 2,Supermarket Type1,1454.773
924,12.15,Low Fat,0.12898088,Baking Goods,250.4724,OUT019,1985,Small,Tier 1,Grocery Store,251.6724
6895,16.1,Low Fat,0.100149459,Fruits and Vegetables,78.4328,OUT013,1987,High,Tier 3,Supermarket Type1,1158.492
7808,4.555,Regular,0.034328578,Frozen Foods,110.1544,OUT013,1987,High,Tier 3,Supermarket Type1,1230.3984
2508,12.15,Low Fat,0.111381428,Frozen Foods,106.7622,OUT027,1985,Medium,Tier 3,Supermarket Type3,2964.1416
6132,11.3,Regular,0.067001825,Frozen Foods,259.1962,OUT018,2009,Medium,Tier 3,Supermarket Type2,5438.9202
5024,7.97,Regular,0.04021623,Meat,90.4514,OUT017,2007,Medium,Tier 2,Supermarket Type1,1328.271
5320,6.13,Low Fat,0.102171627,Fruits and Vegetables,53.8298,OUT035,2004,Small,Tier 2,Supermarket Type1,1024.6662
7312,9.195,Regular,0.064113698,Frozen Foods,86.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1183.7924
7102,14.8,Low Fat,0.0,Meat,189.3846,OUT013,1987,High,Tier 3,Supermarket Type1,4777.115
6645,9.285,Regular,0.0,Snack Foods,161.5578,OUT046,1997,Small,Tier 1,Supermarket Type1,4653.2762
6042,9.0,Regular,0.069031467,Breakfast,55.0614,OUT013,1987,High,Tier 3,Supermarket Type1,442.0912
3775,10.5,Low Fat,0.011278535,Household,237.0248,OUT013,1987,High,Tier 3,Supermarket Type1,5451.5704
4835,12.15,Low Fat,0.065119701,Soft Drinks,145.7128,OUT027,1985,Medium,Tier 3,Supermarket Type3,4026.7584
4136,12.15,Regular,0.153456703,Dairy,264.091,OUT019,1985,Small,Tier 1,Grocery Store,262.991
4964,12.15,Regular,0.019837655,Frozen Foods,128.131,OUT027,1985,Medium,Tier 3,Supermarket Type3,1687.803
